Nymphaea colorata	116251835
Nymphaea colorata	116251834
Nymphaea colorata	116251833
Nymphaea colorata	116251832
Nymphaea colorata	116251831
Nymphaea colorata	116251830
Nymphaea colorata	116251829
Nymphaea colorata	116251827
Nymphaea colorata	116251826
Nymphaea colorata	116251825
Nymphaea colorata	116251824
Nymphaea colorata	116251823
Nymphaea colorata	116251822
Nymphaea colorata	116251821
Nymphaea colorata	116251820
Nymphaea colorata	116251819
Nymphaea colorata	116251818
Nymphaea colorata	116251816
Nymphaea colorata	116251815
Nymphaea colorata	116251814
Nymphaea colorata	116251813
Nymphaea colorata	116251812
Nymphaea colorata	116251810
Nymphaea colorata	116251809
Nymphaea colorata	116251808
Nymphaea colorata	116251807
Nymphaea colorata	116251806
Nymphaea colorata	116251804
Nymphaea colorata	116251803
Nymphaea colorata	116251802
Nymphaea colorata	116251801
Nymphaea colorata	116245605
Nymphaea colorata	116245604
Nymphaea colorata	116245592
Nymphaea colorata	116245591
Nymphaea colorata	116245547
Nymphaea colorata	116245522
Nymphaea colorata	116245512
Nymphaea colorata	116245447
Nymphaea colorata	116245430
Nymphaea colorata	116245429
Nymphaea colorata	116245356
Nymphaea colorata	116245353
Nymphaea colorata	116245331
Nymphaea colorata	116245258
Nymphaea colorata	116245187
Nymphaea colorata	116245178
Nymphaea colorata	116245169
Nymphaea colorata	116245155
Nymphaea colorata	116245133
Nymphaea colorata	116245129
Nymphaea colorata	116245121
Nymphaea colorata	116245120
Nymphaea colorata	116245119
Nymphaea colorata	116245090
Nymphaea colorata	116245055
Nymphaea colorata	116245044
Nymphaea colorata	116245020
Nymphaea colorata	116245019
Nymphaea colorata	116245014
Nymphaea colorata	116244982
Nymphaea colorata	116244969
Nymphaea colorata	116244968
Nymphaea colorata	116244964
Nymphaea colorata	116244963
Nymphaea colorata	116244957
Nymphaea colorata	116244940
Nymphaea colorata	116244939
Nymphaea colorata	116244928
Nymphaea colorata	116244878
Nymphaea colorata	116244877
Nymphaea colorata	116244872
Nymphaea colorata	116244871
Nymphaea colorata	116244842
Nymphaea colorata	116244835
Nymphaea colorata	116244832
Nymphaea colorata	116244824
Nymphaea colorata	116244823
Nymphaea colorata	116244792
Nymphaea colorata	116244791
Nymphaea colorata	116244765
Nymphaea colorata	116244720
Nymphaea colorata	116244712
Nymphaea colorata	116244711
Nymphaea colorata	116244710
Phasianus colchicus	116243103
Punica granatum	116190196
Punica granatum	116190117
Punica granatum	116190112
Camelus dromedarius	116151409
Pistacia vera	116125531
Sander lucioperca	116043370
Sander lucioperca	116043364
Ipomoea triloba	116028157
Ipomoea triloba	116028156
Ipomoea triloba	116028155
Ipomoea triloba	116028154
Ipomoea triloba	116028153
Ipomoea triloba	116023869
Ipomoea triloba	116018053
Ipomoea triloba	116009128
Ipomoea triloba	116009127
Ipomoea triloba	116009125
Ipomoea triloba	116009124
Ipomoea triloba	116009122
Ipomoea triloba	116009121
Ipomoea triloba	116009120
Ipomoea triloba	116009119
Ipomoea triloba	116009118
Ipomoea triloba	116009116
Ipomoea triloba	116009114
Ipomoea triloba	116009113
Ipomoea triloba	116009112
Ipomoea triloba	116009111
Ipomoea triloba	116009108
Ipomoea triloba	116009107
Quercus lobata	115978483
Quercus lobata	115973723
Quercus lobata	115972884
Quercus lobata	115969666
Quercus lobata	115956321
Quercus lobata	115956315
Quercus lobata	115956302
Quercus lobata	115956295
Gorilla gorilla	115933042
Rhinopithecus roxellana	115893098
Globicephala melas	115850519
Globicephala melas	115850435
Nomascus leucogenys	115835793
Nomascus leucogenys	115834136
Chanos chanos	115829070
Chanos chanos	115829069
Chanos chanos	115829068
Chanos chanos	115829067
Archocentrus centrarchus	115776920
Archocentrus centrarchus	115776919
Rhodamnia argentea	115732865
Rhodamnia argentea	115731713
Cannabis sativa	115701759
Cannabis sativa	115701758
Syzygium oleosum	115667442
Syzygium oleosum	115667397
Syzygium oleosum	115667265
Syzygium oleosum	115667169
Syzygium oleosum	115666599
Syzygium oleosum	115666238
Syzygium oleosum	115665512
Calypte anna	115600179
Calypte anna	115600170
Calypte anna	115600169
Calypte anna	115600168
Calypte anna	115600161
Gadus morhua	115539170
Lynx canadensis	115501923
Serinus canaria	115485196
Serinus canaria	115485191
Serinus canaria	115485179
Serinus canaria	115485051
Serinus canaria	115484743
Microcaecilia unicolor	115478278
Microcaecilia unicolor	115478277
Microcaecilia unicolor	115478276
Microcaecilia unicolor	115478274
Microcaecilia unicolor	115477026
Microcaecilia unicolor	115477025
Microcaecilia unicolor	115477024
Microcaecilia unicolor	115475188
Microcaecilia unicolor	115475187
Microcaecilia unicolor	115471477
Microcaecilia unicolor	115471476
Microcaecilia unicolor	115471475
Microcaecilia unicolor	115469772
Sphaeramia orbicularis	115436495
Sphaeramia orbicularis	115426506
Sphaeramia orbicularis	115416867
Sphaeramia orbicularis	115416040
Salarias fasciatus	115384607
Salarias fasciatus	115384606
Salarias fasciatus	115384605
Salarias fasciatus	115384604
Salarias fasciatus	115384603
Myripristis murdjan	115356778
Myripristis murdjan	115356777
Takifugu rubripes	115248584
Takifugu rubripes	115248403
Takifugu rubripes	115248402
Takifugu rubripes	115248401
Salmo trutta	115206912
Salmo trutta	115206911
Salmo trutta	115206909
Salmo trutta	115204783
Salmo trutta	115190775
Salmo trutta	115190774
Salmo trutta	115182701
Salmo trutta	115163539
Salmo trutta	115160331
Salmo trutta	115157825
Salmo trutta	115157824
Salmo trutta	115157823
Salmo trutta	115156393
Oncorhynchus nerka	115127467
Oncorhynchus nerka	115124102
Oncorhynchus nerka	115123501
Oncorhynchus nerka	115106068
Oncorhynchus nerka	115101520
Rhinatrema bivittatum	115099684
Rhinatrema bivittatum	115098398
Rhinatrema bivittatum	115093159
Rhinatrema bivittatum	115093158
Rhinatrema bivittatum	115093157
Rhinatrema bivittatum	115091382
Rhinatrema bivittatum	115088910
Rhinatrema bivittatum	115088909
Rhinatrema bivittatum	115086400
Rhinatrema bivittatum	115086399
Rhinatrema bivittatum	115086398
Rhinatrema bivittatum	115081314
Rhinatrema bivittatum	115081305
Rhinatrema bivittatum	115081304
Cottoperca gobio	115006151
Arachis hypogaea	114927146
Arachis hypogaea	114926236
Protobothrops mucrosquamatus	114923773
Labrus bergylta	114922100
Labrus bergylta	114921964
Labrus bergylta	114921963
Labrus bergylta	114919998
Labrus bergylta	114919611
Labrus bergylta	114919432
Labrus bergylta	114919123
Labrus bergylta	114919117
Labrus bergylta	114919085
Labrus bergylta	114919080
Labrus bergylta	114919076
Labrus bergylta	114918951
Labrus bergylta	114918734
Labrus bergylta	114918618
Labrus bergylta	114918530
Labrus bergylta	114918486
Labrus bergylta	114918324
Labrus bergylta	114918128
Labrus bergylta	114918096
Labrus bergylta	114918086
Labrus bergylta	114918079
Labrus bergylta	114917762
Labrus bergylta	114917637
Labrus bergylta	114917294
Cajanus cajan	114915552
Betta splendens	114850979
Betta splendens	114850298
Betta splendens	114850297
Esox lucius	114835908
Malus domestica	114826714
Malus domestica	114826713
Denticeps clupeoides	114791395
Denticeps clupeoides	114785028
Denticeps clupeoides	114783768
Denticeps clupeoides	114778299
Denticeps clupeoides	114776337
Denticeps clupeoides	114776330
Denticeps clupeoides	114776329
Denticeps clupeoides	114776328
Denticeps clupeoides	114766478
Denticeps clupeoides	114766477
Prosopis alba	114753837
Prosopis alba	114753836
Prosopis alba	114753466
Prosopis alba	114753465
Prosopis alba	114753184
Prosopis alba	114753183
Prosopis alba	114753177
Prosopis alba	114753056
Prosopis alba	114753048
Prosopis alba	114753047
Prosopis alba	114753046
Prosopis alba	114752935
Prosopis alba	114752934
Prosopis alba	114752932
Prosopis alba	114752931
Prosopis alba	114752930
Prosopis alba	114752929
Prosopis alba	114752928
Prosopis alba	114752927
Prosopis alba	114752914
Prosopis alba	114752913
Prosopis alba	114752744
Prosopis alba	114752743
Prosopis alba	114752742
Prosopis alba	114752741
Prosopis alba	114752740
Prosopis alba	114752739
Prosopis alba	114752699
Prosopis alba	114752612
Prosopis alba	114752611
Prosopis alba	114752610
Prosopis alba	114752609
Prosopis alba	114752608
Prosopis alba	114752410
Prosopis alba	114752409
Prosopis alba	114752408
Prosopis alba	114752092
Prosopis alba	114752083
Prosopis alba	114752082
Prosopis alba	114752081
Prosopis alba	114718395
Prosopis alba	114712374
Prosopis alba	114712372
Erpetoichthys calabaricus	114644543
Erpetoichthys calabaricus	114644542
Erpetoichthys calabaricus	114643152
Erpetoichthys calabaricus	114642259
Erpetoichthys calabaricus	114642258
Erpetoichthys calabaricus	114642040
Erpetoichthys calabaricus	114641192
Dendrobium catenatum	114578384
Perca flavescens	114551681
Perca flavescens	114551680
Phyllostomus discolor	114512503
Gouania willdenowi	114478679
Gouania willdenowi	114476277
Gouania willdenowi	114472770
Gouania willdenowi	114472759
Gouania willdenowi	114471696
Gouania willdenowi	114459539
Gouania willdenowi	114459331
Gouania willdenowi	114459121
Gouania willdenowi	114459110
Gouania willdenowi	114458722
Gouania willdenowi	114458637
Gouania willdenowi	114458576
Gouania willdenowi	114457008
Gouania willdenowi	114457007
Gouania willdenowi	114455748
Parambassis ranga	114431489
Parambassis ranga	114431488
Parambassis ranga	114431485
Glycine soja	114404700
Glycine soja	114404348
Glycine soja	114382857
Glycine soja	114382856
Camellia sinensis	114321030
Camellia sinensis	114318242
Camellia sinensis	114317129
Camellia sinensis	114316645
Camellia sinensis	114315370
Camellia sinensis	114315369
Camellia sinensis	114315368
Camellia sinensis	114315367
Camellia sinensis	114314405
Camellia sinensis	114314404
Camellia sinensis	114314403
Camellia sinensis	114314400
Camellia sinensis	114294644
Camellia sinensis	114290556
Camellia sinensis	114290555
Camellia sinensis	114290235
Camellia sinensis	114290233
Camellia sinensis	114290232
Camellia sinensis	114283946
Camellia sinensis	114278332
Camellia sinensis	114265525
Camellia sinensis	114259137
Balaenoptera acutorostrata scammoni	114235940
Eumetopias jubatus	114203837
Vigna unguiculata	114182779
Vigna unguiculata	114174790
Vigna unguiculata	114174789
Vigna unguiculata	114174788
Vigna unguiculata	114174787
Vigna unguiculata	114172908
Vigna unguiculata	114172906
Vigna unguiculata	114172905
Vigna unguiculata	114172904
Vigna unguiculata	114172903
Vigna unguiculata	114172902
Vigna unguiculata	114172901
Vigna unguiculata	114172900
Vigna unguiculata	114172883
Vigna unguiculata	114172882
Vigna unguiculata	114172881
Vigna unguiculata	114172880
Vigna unguiculata	114172879
Vigna unguiculata	114172878
Vigna unguiculata	114172877
Vigna unguiculata	114172860
Vigna unguiculata	114172859
Vigna unguiculata	114172857
Vigna unguiculata	114172856
Vigna unguiculata	114172855
Vigna unguiculata	114172853
Vigna unguiculata	114172852
Vigna unguiculata	114172851
Vigna unguiculata	114172845
Vigna unguiculata	114172837
Vigna unguiculata	114172836
Vigna unguiculata	114172835
Vigna unguiculata	114172801
Vigna unguiculata	114172800
Vigna unguiculata	114172799
Vigna unguiculata	114172798
Vigna unguiculata	114172797
Vigna unguiculata	114172795
Vigna unguiculata	114172794
Vigna unguiculata	114172793
Vigna unguiculata	114172792
Vigna unguiculata	114172791
Vigna unguiculata	114172778
Vigna unguiculata	114172777
Vigna unguiculata	114172776
Vigna unguiculata	114172775
Vigna unguiculata	114172773
Vigna unguiculata	114172772
Vigna unguiculata	114172771
Vigna unguiculata	114172770
Vigna unguiculata	114172769
Vigna unguiculata	114172768
Vigna unguiculata	114172767
Vigna unguiculata	114172766
Vigna unguiculata	114172765
Vigna unguiculata	114172764
Vigna unguiculata	114172762
Vigna unguiculata	114172761
Vigna unguiculata	114172760
Vigna unguiculata	114172759
Vigna unguiculata	114172758
Vigna unguiculata	114172703
Vigna unguiculata	114172699
Vigna unguiculata	114172696
Vigna unguiculata	114172470
Vigna unguiculata	114172453
Vigna unguiculata	114172213
Vigna unguiculata	114172212
Vigna unguiculata	114172207
Vigna unguiculata	114172010
Vigna unguiculata	114172008
Vigna unguiculata	114171988
Vigna unguiculata	114171987
Vigna unguiculata	114171981
Vigna unguiculata	114171962
Vigna unguiculata	114171961
Vigna unguiculata	114171954
Vigna unguiculata	114171943
Vigna unguiculata	114171738
Vigna unguiculata	114171737
Vigna unguiculata	114171736
Vigna unguiculata	114171735
Vigna unguiculata	114171731
Vigna unguiculata	114171650
Vigna unguiculata	114171649
Vigna unguiculata	114171538
Vigna unguiculata	114171537
Vigna unguiculata	114171532
Vigna unguiculata	114171530
Vigna unguiculata	114171522
Vigna unguiculata	114171521
Vigna unguiculata	114171520
Vigna unguiculata	114171507
Vigna unguiculata	114171500
Vigna unguiculata	114171499
Vigna unguiculata	114171497
Vigna unguiculata	114171495
Vigna unguiculata	114171494
Vigna unguiculata	114171489
Vigna unguiculata	114171476
Vigna unguiculata	114171475
Vigna unguiculata	114171474
Vigna unguiculata	114171473
Vigna unguiculata	114171472
Vigna unguiculata	114171451
Vigna unguiculata	114171443
Vigna unguiculata	114171442
Vigna unguiculata	114171437
Vigna unguiculata	114171434
Vigna unguiculata	114171433
Vigna unguiculata	114171428
Vigna unguiculata	114171420
Vigna unguiculata	114171419
Vigna unguiculata	114171418
Vigna unguiculata	114171408
Vigna unguiculata	114171394
Vigna unguiculata	114171393
Vigna unguiculata	114171391
Vigna unguiculata	114171390
Vigna unguiculata	114171389
Vigna unguiculata	114171387
Vigna unguiculata	114171386
Vigna unguiculata	114171375
Vigna unguiculata	114171374
Vigna unguiculata	114171369
Vigna unguiculata	114171361
Vigna unguiculata	114171360
Vigna unguiculata	114171253
Vigna unguiculata	114171251
Vigna unguiculata	114171249
Vigna unguiculata	114171244
Vigna unguiculata	114171226
Vigna unguiculata	114171225
Vigna unguiculata	114171224
Vigna unguiculata	114171223
Vigna unguiculata	114171222
Vigna unguiculata	114171219
Vigna unguiculata	114171218
Vigna unguiculata	114171217
Vigna unguiculata	114171216
Vigna unguiculata	114171215
Vigna unguiculata	114171204
Vigna unguiculata	114171196
Vigna unguiculata	114171195
Vigna unguiculata	114171193
Vigna unguiculata	114164885
Vigna unguiculata	114164884
Vigna unguiculata	114164883
Vigna unguiculata	114164882
Vigna unguiculata	114164881
Vigna unguiculata	114164880
Vigna unguiculata	114164879
Vigna unguiculata	114164878
Vigna unguiculata	114164877
Vigna unguiculata	114164875
Vigna unguiculata	114164874
Xiphophorus couchianus	114161298
Xiphophorus couchianus	114160576
Xiphophorus couchianus	114159177
Xiphophorus couchianus	114156700
Xiphophorus couchianus	114156699
Xiphophorus couchianus	114149553
Xiphophorus couchianus	114148981
Xiphophorus couchianus	114141490
Xiphophorus couchianus	114141489
Xiphophorus couchianus	114141325
Xiphophorus couchianus	114138631
Ovis aries	114112702
Ovis aries	114112489
Marmota flaviventris	114081388
Solanum pennellii	114078147
Solanum pennellii	114077708
Empidonax traillii	114072076
Vombatus ursinus	114053655
Falco cherrug	114014278
Pipra filicauda	114004072
Pipra filicauda	114002769
Pipra filicauda	114002140
Pipra filicauda	113997446
Pipra filicauda	113997156
Pipra filicauda	113991548
Pipra filicauda	113990054
Pipra filicauda	113988947
Pipra filicauda	113988626
Pipra filicauda	113987823
Pipra filicauda	113987820
Bos indicus x Bos taurus	113889196
Bos indicus x Bos taurus	113889186
Bos indicus x Bos taurus	113884060
Abrus precatorius	113874084
Abrus precatorius	113874083
Abrus precatorius	113870699
Abrus precatorius	113870698
Abrus precatorius	113870694
Abrus precatorius	113870669
Abrus precatorius	113870668
Abrus precatorius	113870667
Abrus precatorius	113870665
Abrus precatorius	113870664
Abrus precatorius	113870663
Abrus precatorius	113870662
Abrus precatorius	113870661
Abrus precatorius	113870660
Abrus precatorius	113870659
Abrus precatorius	113870658
Abrus precatorius	113870657
Abrus precatorius	113870656
Abrus precatorius	113870654
Abrus precatorius	113868356
Abrus precatorius	113868355
Abrus precatorius	113868337
Abrus precatorius	113868336
Abrus precatorius	113868335
Abrus precatorius	113868334
Abrus precatorius	113868333
Abrus precatorius	113868332
Abrus precatorius	113868328
Abrus precatorius	113868327
Abrus precatorius	113866504
Abrus precatorius	113864271
Abrus precatorius	113864270
Abrus precatorius	113864264
Abrus precatorius	113864262
Abrus precatorius	113864253
Abrus precatorius	113864252
Abrus precatorius	113864251
Abrus precatorius	113864250
Abrus precatorius	113864234
Abrus precatorius	113864233
Abrus precatorius	113864232
Abrus precatorius	113864231
Abrus precatorius	113864229
Abrus precatorius	113864212
Abrus precatorius	113864211
Abrus precatorius	113864210
Abrus precatorius	113864209
Abrus precatorius	113864208
Abrus precatorius	113862260
Abrus precatorius	113862254
Abrus precatorius	113862247
Abrus precatorius	113862244
Abrus precatorius	113862237
Abrus precatorius	113862225
Abrus precatorius	113862219
Abrus precatorius	113862212
Abrus precatorius	113862206
Abrus precatorius	113862198
Abrus precatorius	113862193
Abrus precatorius	113862188
Abrus precatorius	113862181
Abrus precatorius	113862177
Abrus precatorius	113862173
Abrus precatorius	113862157
Abrus precatorius	113862152
Abrus precatorius	113862144
Abrus precatorius	113862136
Abrus precatorius	113862130
Abrus precatorius	113862122
Abrus precatorius	113862115
Abrus precatorius	113862109
Abrus precatorius	113862103
Abrus precatorius	113862097
Abrus precatorius	113862084
Abrus precatorius	113862076
Abrus precatorius	113862071
Abrus precatorius	113862064
Abrus precatorius	113862056
Abrus precatorius	113862050
Abrus precatorius	113862042
Abrus precatorius	113862036
Abrus precatorius	113862030
Abrus precatorius	113862025
Abrus precatorius	113862015
Abrus precatorius	113862008
Abrus precatorius	113862003
Abrus precatorius	113861997
Abrus precatorius	113861990
Abrus precatorius	113861985
Abrus precatorius	113861981
Abrus precatorius	113861978
Abrus precatorius	113861973
Abrus precatorius	113861967
Abrus precatorius	113861955
Abrus precatorius	113861950
Abrus precatorius	113861945
Abrus precatorius	113861941
Abrus precatorius	113861936
Abrus precatorius	113861925
Abrus precatorius	113861919
Abrus precatorius	113861914
Abrus precatorius	113861910
Abrus precatorius	113861904
Abrus precatorius	113861894
Abrus precatorius	113861891
Abrus precatorius	113861885
Abrus precatorius	113861880
Abrus precatorius	113861875
Abrus precatorius	113861871
Abrus precatorius	113861866
Abrus precatorius	113861861
Abrus precatorius	113861856
Abrus precatorius	113861849
Abrus precatorius	113861841
Abrus precatorius	113861835
Abrus precatorius	113861831
Abrus precatorius	113860581
Abrus precatorius	113858755
Abrus precatorius	113858750
Abrus precatorius	113858739
Abrus precatorius	113858736
Abrus precatorius	113858729
Abrus precatorius	113858723
Abrus precatorius	113858716
Abrus precatorius	113858703
Abrus precatorius	113858698
Abrus precatorius	113858692
Abrus precatorius	113858686
Abrus precatorius	113858682
Abrus precatorius	113858678
Abrus precatorius	113858671
Abrus precatorius	113858664
Abrus precatorius	113858657
Abrus precatorius	113858650
Abrus precatorius	113858640
Abrus precatorius	113858635
Abrus precatorius	113858629
Abrus precatorius	113858623
Abrus precatorius	113858616
Abrus precatorius	113858610
Abrus precatorius	113858606
Abrus precatorius	113858600
Abrus precatorius	113858595
Abrus precatorius	113858590
Abrus precatorius	113858579
Abrus precatorius	113858573
Abrus precatorius	113858565
Abrus precatorius	113858561
Abrus precatorius	113858555
Abrus precatorius	113858548
Abrus precatorius	113858540
Abrus precatorius	113858535
Abrus precatorius	113858530
Abrus precatorius	113858525
Abrus precatorius	113858513
Abrus precatorius	113858507
Abrus precatorius	113858500
Abrus precatorius	113858494
Abrus precatorius	113858486
Abrus precatorius	113858482
Abrus precatorius	113858478
Abrus precatorius	113858473
Abrus precatorius	113858467
Abrus precatorius	113858461
Abrus precatorius	113858449
Abrus precatorius	113858443
Abrus precatorius	113858436
Abrus precatorius	113858429
Abrus precatorius	113858421
Abrus precatorius	113857341
Abrus precatorius	113857340
Abrus precatorius	113857339
Abrus precatorius	113857338
Abrus precatorius	113857337
Abrus precatorius	113857336
Abrus precatorius	113857324
Abrus precatorius	113857323
Abrus precatorius	113857322
Abrus precatorius	113857321
Abrus precatorius	113857320
Abrus precatorius	113857317
Abrus precatorius	113857316
Abrus precatorius	113857311
Abrus precatorius	113857310
Abrus precatorius	113857030
Abrus precatorius	113857029
Abrus precatorius	113857019
Abrus precatorius	113857016
Abrus precatorius	113857009
Abrus precatorius	113857007
Abrus precatorius	113856999
Abrus precatorius	113856998
Abrus precatorius	113856997
Abrus precatorius	113856981
Abrus precatorius	113856980
Abrus precatorius	113856979
Abrus precatorius	113856978
Abrus precatorius	113856977
Abrus precatorius	113856976
Abrus precatorius	113856967
Abrus precatorius	113856958
Abrus precatorius	113856957
Abrus precatorius	113856956
Abrus precatorius	113856938
Abrus precatorius	113856927
Abrus precatorius	113856925
Abrus precatorius	113856924
Abrus precatorius	113856923
Abrus precatorius	113856922
Abrus precatorius	113856910
Abrus precatorius	113856909
Abrus precatorius	113856908
Abrus precatorius	113856907
Abrus precatorius	113856906
Abrus precatorius	113856905
Abrus precatorius	113856904
Abrus precatorius	113856860
Abrus precatorius	113856859
Abrus precatorius	113856858
Abrus precatorius	113856857
Abrus precatorius	113856856
Abrus precatorius	113856844
Abrus precatorius	113856843
Abrus precatorius	113856842
Abrus precatorius	113856841
Abrus precatorius	113856840
Abrus precatorius	113851930
Abrus precatorius	113851913
Abrus precatorius	113851912
Abrus precatorius	113851911
Abrus precatorius	113851910
Abrus precatorius	113851909
Abrus precatorius	113851908
Abrus precatorius	113851907
Abrus precatorius	113851904
Abrus precatorius	113851903
Abrus precatorius	113851902
Abrus precatorius	113851901
Abrus precatorius	113851892
Abrus precatorius	113851887
Abrus precatorius	113851879
Abrus precatorius	113851878
Abrus precatorius	113851877
Abrus precatorius	113851866
Abrus precatorius	113851865
Abrus precatorius	113851864
Abrus precatorius	113851863
Abrus precatorius	113851862
Abrus precatorius	113851850
Abrus precatorius	113851848
Abrus precatorius	113851847
Abrus precatorius	113851846
Abrus precatorius	113851845
Abrus precatorius	113851746
Abrus precatorius	113851745
Abrus precatorius	113848844
Abrus precatorius	113848843
Abrus precatorius	113848827
Abrus precatorius	113848826
Abrus precatorius	113848825
Abrus precatorius	113848824
Abrus precatorius	113848811
Abrus precatorius	113848810
Abrus precatorius	113848809
Abrus precatorius	113848808
Abrus precatorius	113848807
Abrus precatorius	113848804
Anas platyrhynchos	113841281
Cicer arietinum	113786835
Cicer arietinum	113784995
Cicer arietinum	113784737
Cicer arietinum	113784404
Cicer arietinum	113784139
Cicer arietinum	113783997
Coffea eugenioides	113757765
Coffea arabica	113723180
Coffea arabica	113723179
Coffea arabica	113720354
Coffea arabica	113720353
Coffea arabica	113720003
Coffea arabica	113720002
Coffea arabica	113709194
Tachysurus fulvidraco	113661281
Tachysurus fulvidraco	113642342
Tachysurus fulvidraco	113642341
Tachysurus fulvidraco	113642340
Tachysurus fulvidraco	113642339
Tachysurus fulvidraco	113642338
Tachysurus fulvidraco	113642240
Tachysurus fulvidraco	113642239
Tachysurus fulvidraco	113642238
Tachysurus fulvidraco	113642237
Tachysurus fulvidraco	113642236
Tachysurus fulvidraco	113640202
Tachysurus fulvidraco	113640199
Tachysurus fulvidraco	113640192
Tachysurus fulvidraco	113640186
Tachysurus fulvidraco	113636928
Tachysurus fulvidraco	113636927
Tachysurus fulvidraco	113636925
Tachysurus fulvidraco	113636924
Tachysurus fulvidraco	113636923
Tachysurus fulvidraco	113636922
Tachysurus fulvidraco	113636921
Tachysurus fulvidraco	113635075
Lagenorhynchus obliquidens	113616899
Acinonyx jubatus	113597861
Acinonyx jubatus	113597687
Acinonyx jubatus	113592741
Pseudonaja textilis	113454181
Pseudonaja textilis	113453604
Notechis scutatus	113430627
Notechis scutatus	113429860
Terrapene carolina triunguis	113408941
Terrapene carolina triunguis	113408923
Terrapene carolina triunguis	113408042
Papaver somniferum	113354908
Papaver somniferum	113346034
Papaver somniferum	113345690
Papaver somniferum	113345689
Papaver somniferum	113345688
Papaver somniferum	113345687
Papaver somniferum	113345686
Papaver somniferum	113345685
Papaver somniferum	113345684
Papaver somniferum	113345681
Papaver somniferum	113345680
Papaver somniferum	113345679
Papaver somniferum	113345678
Papaver somniferum	113344472
Papaver somniferum	113330967
Papaver somniferum	113330966
Papaver somniferum	113328624
Papaver somniferum	113328623
Papaver somniferum	113328622
Papaver somniferum	113328621
Papaver somniferum	113328620
Papaver somniferum	113319917
Papaver somniferum	113314684
Papaver somniferum	113314683
Papaver somniferum	113314682
Papaver somniferum	113314681
Papaver somniferum	113307376
Ursus arctos horribilis	113249424
Ursus arctos horribilis	113248755
Ursus arctos horribilis	113248754
Mastacembelus armatus	113137763
Mastacembelus armatus	113137762
Carassius auratus	113104077
Carassius auratus	113104076
Carassius auratus	113096926
Carassius auratus	113096925
Carassius auratus	113092076
Carassius auratus	113092075
Carassius auratus	113086138
Carassius auratus	113074580
Carassius auratus	113074579
Carassius auratus	113074573
Glycine max	112999096
Glycine max	112999095
Glycine max	112999094
Glycine max	112999093
Glycine max	112999092
Glycine max	112999091
Glycine max	112999090
Glycine max	112999088
Glycine max	112999087
Glycine max	112999086
Glycine max	112999085
Glycine max	112999084
Glycine max	112999083
Glycine max	112999082
Glycine max	112999081
Glycine max	112999079
Glycine max	112999077
Glycine max	112999075
Glycine max	112999074
Glycine max	112999073
Glycine max	112999072
Glycine max	112999071
Glycine max	112999070
Glycine max	112999069
Glycine max	112999066
Glycine max	112999065
Glycine max	112999064
Glycine max	112999063
Glycine max	112999062
Glycine max	112999061
Glycine max	112999060
Glycine max	112999059
Glycine max	112999058
Glycine max	112999057
Glycine max	112999055
Glycine max	112999054
Glycine max	112999053
Glycine max	112999052
Glycine max	112999051
Glycine max	112999048
Glycine max	112999047
Glycine max	112999046
Glycine max	112999044
Glycine max	112999043
Glycine max	112999042
Glycine max	112999041
Glycine max	112999040
Glycine max	112999039
Glycine max	112999038
Glycine max	112999037
Glycine max	112999036
Glycine max	112999035
Glycine max	112999033
Glycine max	112999032
Glycine max	112999031
Glycine max	112999030
Glycine max	112999029
Glycine max	112999028
Glycine max	112999027
Glycine max	112999026
Glycine max	112999025
Glycine max	112999024
Glycine max	112999022
Glycine max	112999021
Glycine max	112999020
Glycine max	112999019
Glycine max	112999018
Glycine max	112999016
Glycine max	112999015
Glycine max	112999014
Glycine max	112999013
Glycine max	112999012
Glycine max	112999010
Glycine max	112999009
Glycine max	112999008
Glycine max	112999006
Glycine max	112999005
Glycine max	112999004
Glycine max	112999003
Glycine max	112999002
Glycine max	112999001
Glycine max	112998999
Glycine max	112998995
Glycine max	112998994
Glycine max	112998993
Glycine max	112998991
Glycine max	112998990
Glycine max	112998988
Glycine max	112998987
Glycine max	112998986
Glycine max	112998985
Glycine max	112998984
Glycine max	112998983
Glycine max	112998982
Glycine max	112998975
Glycine max	112998974
Glycine max	112998973
Glycine max	112998972
Glycine max	112998971
Glycine max	112998970
Glycine max	112998968
Oryza sativa Japonica Group	112938044
Oryza sativa Japonica Group	112936517
Oryza sativa Japonica Group	112936516
Oryza sativa Japonica Group	112936515
Oryza sativa Japonica Group	112936514
Oryza sativa Japonica Group	112936513
Panicum hallii	112901770
Panicum hallii	112901767
Panicum hallii	112901766
Panicum hallii	112898660
Panicum hallii	112896041
Panicum hallii	112891259
Panicum hallii	112891256
Panicum hallii	112891255
Panicum hallii	112891254
Panicum hallii	112891253
Panicum hallii	112888214
Panicum hallii	112878668
Panicum hallii	112878667
Oreochromis niloticus	112846812
Oreochromis niloticus	112845938
Oreochromis niloticus	112845931
Oreochromis niloticus	112845923
Oreochromis niloticus	112845914
Oreochromis niloticus	112845913
Oreochromis niloticus	112845909
Oreochromis niloticus	112845906
Oreochromis niloticus	112845905
Oreochromis niloticus	112845901
Oreochromis niloticus	112845891
Oreochromis niloticus	112845890
Oreochromis niloticus	112845883
Oreochromis niloticus	112845882
Oreochromis niloticus	112845871
Oreochromis niloticus	112845865
Oreochromis niloticus	112845864
Oreochromis niloticus	112845859
Oreochromis niloticus	112845854
Oreochromis niloticus	112845852
